,,,,,,,,,,,,,,,,,,
VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-29 17:41:09,2015-01-29 17:44:14,1,0.44,-73.981895446777300,40.744041442871100,1,N,-73.975074768066400,40.741596221923800,2,4,1,0.5,0,0,0.3,5.8
2,2015-01-04 13:44:54,2015-01-04 13:47:46,2,0.70,-73.997184753418000,40.756980895996100,1,N,-73.990272521972700,40.751598358154300,1,4.5,0,0.5,0,0,0.3,5.3
2,2015-01-04 13:44:54,2015-01-04 13:58:41,1,2.66,-73.990318298339800,40.728847503662100,1,N,-73.992706298828100,40.756122589111300,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-01-04 13:44:55,2015-01-04 13:47:26,1,0.60,-73.999458312988300,40.733665466308600,1,N,-73.992523193359400,40.738521575927700,2,4,0,0.5,0,0,0,4.8
1,2015-01-04 13:44:55,2015-01-04 13:54:32,1,2.20,0,0,1,N,0,0,1,9.5,0,0.5,2.05,0,0,12.35
1,2015-01-04 13:44:55,2015-01-04 14:16:21,1,18.10,-73.996673583984400,40.732364654541000,2,N,-73.783767700195300,40.643661499023400,1,52,0,0.5,13.12,0,0,65.92
2,2015-01-13 00:09:31,2015-01-13 00:19:04,1,2.74,-73.988250732421900,40.731952667236300,1,N,-73.978202819824200,40.76300048828130,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-13 00:09:32,2015-01-13 00:11:18,1,0.23,-74.009498596191400,40.70391845703130,1,N,-74.009353637695300,40.706314086914100,2,3,0.5,0.5,0,0,0.3,4.3
2,2015-01-13 00:09:32,2015-01-13 00:14:10,2,1.85,-73.969917297363300,40.762626647949200,1,N,-73.969917297363300,40.762626647949200,1,7.5,0.5,0.5,1.6,0,0.3,10.4
2,2015-01-13 00:09:33,2015-01-13 00:14:03,1,1.33,-73.992088317871100,40.754116058349600,1,N,-73.977287292480500,40.76336669921880,1,6,0.5,0.5,1.62,0,0.3,8.92
2,2015-01-13 00:09:33,2015-01-13 00:15:17,1,2.35,-73.989555358886700,40.718875885009800,1,N,-73.9544677734375,40.715850830078100,1,8.5,0.5,0.5,2.25,0,0.3,12.05
2,2015-01-13 00:09:33,2015-01-13 00:31:09,2,16.76,-73.791549682617200,40.645496368408200,2,N,-73.975685119628900,40.752197265625,1,52,0,0.5,11.47,5.33,0.3,69.6
2,2015-01-13 00:09:34,2015-01-13 00:21:39,5,2.38,-73.988471984863300,40.738632202148400,1,N,-73.98101806640630,40.763141632080100,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-13 00:09:36,2015-01-13 00:20:02,3,1.50,-74.002265930175800,40.739681243896500,1,N,-74.004020690918000,40.742050170898400,1,8,0.5,0.5,2.12,0,0.3,11.42
2,2015-01-13 00:09:36,2015-01-13 00:13:50,2,1.68,-73.971046447753900,40.751110076904300,1,N,-73.97662353515630,40.732429504394500,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2015-01-13 00:09:37,2015-01-13 00:13:41,1,0.97,-73.991767883300800,40.726230621337900,1,N,-73.984375,40.737655639648400,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2015-01-13 00:09:38,2015-01-13 00:19:07,3,2.26,-73.927688598632800,40.692710876464800,1,N,-73.898841857910200,40.675815582275400,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2015-01-13 00:09:39,2015-01-13 01:03:11,1,28.66,-73.996162414550800,40.725425720214800,4,N,-73.800003051757800,40.964561462402300,2,83.5,0.5,0.5,0,2.44,0.3,87.24
2,2015-01-13 00:09:39,2015-01-13 00:21:32,2,4.01,-73.985237121582000,40.732120513916000,1,N,-73.953048706054700,40.779823303222700,1,13.5,0.5,0.5,0,0,0.3,14.8
2,2015-01-13 00:09:40,2015-01-13 00:31:38,1,9.30,-74.015823364257800,40.707382202148400,1,N,-73.942451477050800,40.777381896972700,1,28.5,0.5,0.5,5.8,0,0.3,35.6
2,2015-01-13 00:09:40,2015-01-13 00:15:45,3,1.22,-74.005706787109400,40.706390380859400,1,N,-73.991226196289100,40.717239379882800,1,6.5,0.5,0.5,2.1,0,0.3,9.9
2,2015-01-13 00:09:41,2015-01-13 00:20:14,1,5.73,-73.972801208496100,40.743450164794900,1,N,-73.922698974609400,40.809440612793000,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2015-01-13 00:09:42,2015-01-13 00:19:57,1,2.88,-73.977706909179700,40.761890411377000,1,N,-74.000953674316400,40.729007720947300,1,10.5,0.5,0.5,2.2,0,0.3,14
2,2015-01-13 00:09:42,2015-01-13 00:24:41,1,6.43,-73.991775512695300,40.754730224609400,1,N,-73.948982238769500,40.814956665039100,2,20,0.5,0.5,0,0,0.3,21.3
2,2015-01-13 00:09:42,2015-01-13 00:19:14,2,2.25,-74.001907348632800,40.735122680664100,1,N,-73.974288940429700,40.743000030517600,1,9.5,0.5,0.5,2,0,0.3,12.8
2,2015-01-13 00:09:43,2015-01-13 00:24:08,6,5.69,-73.989036560058600,40.748065948486300,1,N,-73.942886352539100,40.811668395996100,1,17.5,0.5,0.5,4.5,0,0.3,23.3
2,2015-01-13 00:09:43,2015-01-13 00:19:51,1,2.48,-73.980499267578100,40.753128051757800,1,N,-74.001487731933600,40.732734680175800,1,10,0.5,0.5,2.62,0,0.3,13.92
2,2015-01-04 13:59:26,2015-01-04 14:02:06,1,0.51,-73.98272705078130,40.782150268554700,1,N,-73.97662353515630,40.782424926757800,2,4,0,0.5,0,0,0.3,4.8
2,2015-01-04 13:59:26,2015-01-04 14:26:05,6,5.05,-73.954879760742200,40.780628204345700,1,N,-74.009437561035200,40.747154235839800,2,21,0,0.5,0,0,0.3,21.8
1,2015-01-04 13:59:27,2015-01-04 14:06:42,3,1.20,-73.954742431640600,40.769870758056600,1,N,-73.969551086425800,40.763160705566400,2,7,0,0.5,0,0,0,7.8
2,2015-01-04 13:59:27,2015-01-04 14:05:53,2,1.16,-73.991241455078100,40.742038726806600,1,N,-73.979461669921900,40.750015258789100,1,6.5,0,0.5,1.3,0,0.3,8.6
2,2015-01-04 13:59:27,2015-01-04 14:09:04,1,1.70,-73.975334167480500,40.763275146484400,1,N,-73.955947875976600,40.770366668701200,1,8.5,0,0.5,1,0,0.3,10.3
2,2015-01-04 13:59:27,2015-01-04 14:10:02,1,1.12,-73.987541198730500,40.720039367675800,1,N,-73.998512268066400,40.729721069335900,1,8,0,0.5,1.6,0,0.3,10.4
2,2015-01-04 13:59:27,2015-01-04 14:02:01,1,0.61,-73.980712890625,40.738208770752000,1,N,-73.988601684570300,40.736839294433600,1,4,0,0.5,0.8,0,0.3,5.6
2,2015-01-04 13:59:27,2015-01-04 14:06:45,3,1.87,-73.969436645507800,40.756828308105500,1,N,-73.952651977539100,40.775829315185500,2,8,0,0.5,0,0,0.3,8.8
2,2015-01-04 13:59:27,2015-01-04 14:26:42,2,5.82,-73.942367553710900,40.754119873046900,1,N,-73.96697998046880,40.798618316650400,2,23,0,0.5,0,0,0.3,23.8
2,2015-01-04 13:59:27,2015-01-04 14:03:27,1,0.93,-74.004585266113300,40.737751007080100,1,N,-73.994178771972700,40.744384765625,1,5,0,0.5,1,0,0.3,6.8
2,2015-01-04 13:59:27,2015-01-04 14:07:59,1,1.47,-73.981407165527300,40.780765533447300,1,N,-73.972312927246100,40.796436309814500,2,8,0,0.5,0,0,0.3,8.8
1,2015-01-04 13:59:28,2015-01-04 14:18:47,1,4.70,-73.996406555175800,40.725410461425800,1,N,-73.981773376464800,40.778446197509800,1,17,0,0.5,2,0,0,19.8
2,2015-01-29 17:41:10,2015-01-29 17:52:21,2,1.26,-73.9903564453125,40.7318115234375,1,N,-74.008277893066400,40.737785339355500,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-01-29 17:41:10,2015-01-29 18:01:54,1,1.90,-73.975692749023400,40.749088287353500,1,N,-73.993919372558600,40.741741180419900,1,13.5,1,0.5,2,0,0.3,17.3
2,2015-01-29 17:41:11,2015-01-29 17:58:49,2,1.87,-74.003021240234400,40.739093780517600,1,N,-73.985733032226600,40.762683868408200,1,12.5,1,0.5,2.7,0,0.3,17
2,2015-01-29 17:41:11,2015-01-29 17:52:38,1,1.90,-73.986465454101600,40.739921569824200,1,N,-73.979026794433600,40.721847534179700,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-01-02 19:09:19,2015-01-02 19:17:00,1,2.36,-73.975288391113300,40.752010345459000,1,N,-73.95098876953130,40.770900726318400,2,9,1,0.5,0,0,0.3,10.8
1,2015-01-02 19:09:20,2015-01-02 19:30:47,1,4.50,-74.010711669921900,40.708953857421900,1,N,-73.995765686035200,40.760829925537100,2,18.5,1,0.5,0,0,0,20.3
1,2015-01-02 19:09:20,2015-01-02 19:14:54,2,0.70,-73.952789306640600,40.786411285400400,1,N,-73.944580078125,40.779434204101600,1,5.5,1,0.5,1.45,0,0,8.75
2,2015-01-02 19:09:20,2015-01-02 19:18:38,1,1.88,-73.966079711914100,40.753913879394500,1,N,-73.980621337890600,40.735267639160200,1,8.5,1,0.5,1.9,0,0.3,12.2
2,2015-01-02 19:09:20,2015-01-02 19:16:00,1,1.95,-73.978736877441400,40.766609191894500,1,N,-73.957748413085900,40.782100677490200,2,7.5,1,0.5,0,0,0.3,9.3
1,2015-01-02 19:09:21,2015-01-02 19:24:01,1,2.40,-73.96405029296880,40.767341613769500,1,N,-73.968727111816400,40.790901184082000,1,11.7,1,0.5,2.7,0,0,16.2
1,2015-01-02 19:09:21,2015-01-02 19:11:56,1,0.40,-73.957565307617200,40.774612426757800,1,N,-73.961235046386700,40.77764892578130,2,3.5,1,0.5,0,0,0,5.3
1,2015-01-02 19:09:21,2015-01-02 19:20:47,2,1.60,-74.006057739257800,40.739894866943400,1,N,-73.990837097168000,40.750030517578100,2,9,1,0.5,0,0,0,10.8
2,2015-01-02 19:09:21,2015-01-02 19:30:16,1,4.86,-73.990760803222700,40.751438140869100,1,N,-73.994560241699200,40.691020965576200,2,18,1,0.5,0,0,0.3,19.8
2,2015-01-02 19:09:21,2015-01-02 19:30:19,5,2.29,-73.982070922851600,40.762680053710900,1,N,-73.980270385742200,40.738529205322300,1,14.5,1,0.5,1,0,0.3,17.3
2,2015-01-02 19:09:21,2015-01-02 19:13:59,2,1.30,-73.971687316894500,40.763095855712900,1,N,-73.955368041992200,40.769428253173800,1,6,1,0.5,1,0,0.3,8.8
1,2015-01-02 19:09:22,2015-01-02 19:24:01,2,5.20,-73.95709228515630,40.766147613525400,1,N,-74.001869201660200,40.728038787841800,1,17.5,1,0.5,3.85,0,0,23.15
1,2015-01-02 19:09:22,2015-01-02 19:25:11,1,8.50,-73.862533569335900,40.769065856933600,1,N,-73.951591491699200,40.778163909912100,1,24.5,1,0.5,6.3,5.33,0,37.93
1,2015-01-02 19:09:22,2015-01-02 19:21:53,1,2.50,-73.977287292480500,40.764152526855500,1,N,-73.969108581543000,40.793647766113300,1,10.7,1,0.5,3.12,0,0,15.62
2,2015-01-02 19:09:22,2015-01-02 19:14:12,6,0.95,-73.966468811035200,40.764369964599600,1,N,-73.974617004394500,40.752544403076200,1,5.5,1,0.5,1.3,0,0.3,8.6
1,2015-01-02 19:09:23,2015-01-02 19:25:02,1,2.90,-73.967796325683600,40.762538909912100,1,N,-73.995712280273400,40.730728149414100,1,12.5,1,0.5,2.85,0,0,17.15
1,2015-01-02 19:09:23,2015-01-02 19:20:09,1,1.70,0,0,1,N,0,0,1,8.7,1,0.5,1,0,0,11.5
1,2015-01-02 19:09:23,2015-01-02 19:27:50,1,3.30,-73.990005493164100,40.746723175048800,1,N,-73.973312377929700,40.787052154541000,2,15,1,0.5,0,0,0,16.8
1,2015-01-02 19:09:23,2015-01-02 19:27:20,1,0.80,-73.99322509765630,40.7523193359375,1,N,-73.984687805175800,40.763263702392600,2,11.5,1,0.5,0,0,0,13.3
2,2015-01-02 19:09:23,2015-01-02 19:14:11,1,1.44,-73.963485717773400,40.757606506347700,1,N,-73.949501037597700,40.773586273193400,1,6.5,1,0.5,2.25,0,0.3,10.55
2,2015-01-02 19:09:23,2015-01-02 19:16:34,1,1.29,-73.996475219726600,40.715713500976600,5,N,-74.009391784668000,40.705451965332000,1,58,0,0.5,11.6,0,0.3,70.4
2,2015-01-02 19:09:23,2015-01-02 19:22:13,1,1.16,-73.988609313964800,40.722690582275400,1,N,-73.978080749511700,40.737758636474600,1,9.5,1,0.5,2.1,0,0.3,13.4
1,2015-01-10 19:37:07,2015-01-10 19:43:09,1,1.00,-73.978469848632800,40.783329010009800,1,N,-73.98223876953130,40.771537780761700,1,6,0,0.5,1.36,0,0.3,8.16
1,2015-01-10 19:37:07,2015-01-10 20:00:13,2,11.80,-73.790214538574200,40.646472930908200,1,N,-73.867568969726600,40.767921447753900,1,32.5,0,0.5,8,0,0.3,41.3
1,2015-01-10 19:37:07,2015-01-10 19:48:17,1,3.30,-73.870956420898400,40.773796081543000,1,N,-73.908706665039100,40.754207611084000,2,12.5,0,0.5,0,0,0.3,13.3
1,2015-01-10 19:37:07,2015-01-10 19:40:09,1,0.90,-73.96148681640630,40.802070617675800,1,N,-73.970436096191400,40.794307708740200,1,5,0,0.5,1,0,0.3,6.8
1,2015-01-10 19:37:07,2015-01-10 19:51:57,1,2.10,-74.007095336914100,40.732948303222700,1,N,-73.988319396972700,40.721660614013700,1,11,0,0.5,1,0,0.3,12.8
1,2015-01-10 19:37:07,2015-01-10 19:45:51,1,1.20,-73.994148254394500,40.740871429443400,1,N,-73.99749755859380,40.753814697265600,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2015-01-10 19:37:08,2015-01-10 19:50:26,1,1.70,-73.984397888183600,40.764949798584000,1,N,-73.987113952636700,40.748981475830100,1,10,0,0.5,1,0,0.3,11.8
1,2015-01-10 19:37:08,2015-01-10 20:00:58,1,2.20,-73.991111755371100,40.749675750732400,1,N,-73.987136840820300,40.73077392578130,1,15.5,0,0.5,4.07,0,0.3,20.37
1,2015-01-10 19:37:09,2015-01-10 19:43:44,1,3.90,-73.776702880859400,40.645404815673800,1,N,-73.758567810058600,40.664737701416000,2,12.5,0,0.5,0,0,0.3,13.3
1,2015-01-10 19:37:09,2015-01-10 20:01:43,1,5.30,-74.008125305175800,40.703853607177700,1,N,-73.985641479492200,40.760356903076200,1,20.5,0,0.5,6.39,0,0.3,27.69
1,2015-01-10 19:37:09,2015-01-10 19:54:00,1,3.00,-73.963790893554700,40.763790130615200,1,N,-73.995849609375,40.741783142089800,1,13,0,0.5,1,0,0.3,14.8
1,2015-01-10 19:37:09,2015-01-10 19:43:46,1,0.90,-73.984115600585900,40.720962524414100,1,Y,-73.998390197753900,40.72467041015630,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-01-10 19:37:09,2015-01-10 20:02:40,3,3.60,-73.947029113769500,40.776149749755900,1,N,-73.986717224121100,40.750541687011700,1,19,0,0.5,2.97,0,0.3,22.77
1,2015-01-10 19:37:09,2015-01-10 19:43:05,1,1.00,-73.985420227050800,40.74127197265630,1,N,-73.972335815429700,40.745258331298800,1,6,0,0.5,1.35,0,0.3,8.15
1,2015-01-10 19:37:10,2015-01-10 19:40:48,2,0.50,-73.973274230957000,40.752639770507800,1,N,-73.965850830078100,40.754245758056600,2,4.5,0,0.5,0,0,0.3,5.3
1,2015-01-10 19:37:10,2015-01-10 19:46:38,2,0.90,-73.983047485351600,40.761898040771500,1,N,-73.985313415527300,40.768230438232400,2,7.5,0,0.5,0,0,0.3,8.3
1,2015-01-10 19:37:10,2015-01-10 19:41:46,1,0.60,-73.981239318847700,40.724956512451200,1,N,-73.99017333984380,40.723491668701200,2,5,0,0.5,0,0,0.3,5.8
1,2015-01-10 19:37:11,2015-01-10 19:50:03,1,2.60,-73.98809814453130,40.774913787841800,1,N,-73.989250183105500,40.748157501220700,1,11,0,0.5,2.35,0,0.3,14.15
1,2015-01-10 19:37:11,2015-01-10 19:45:17,4,0.60,0,0,1,N,0,0,1,6.5,0,0.5,1.45,0,0.3,8.75
1,2015-01-10 19:37:12,2015-01-10 19:46:35,1,0.90,-73.984237670898400,40.737464904785200,1,N,-73.994300842285200,40.732250213623000,1,7.5,0,0.5,1,0,0.3,9.3
1,2015-01-10 19:37:12,2015-01-10 19:47:11,1,1.10,-74.001556396484400,40.746677398681600,1,N,-73.983856201171900,40.743602752685500,1,8,0,0.5,1,0,0.3,9.8
1,2015-01-10 19:37:13,2015-01-10 19:49:55,2,3.40,-73.988037109375,40.745220184326200,1,N,-73.954353332519500,40.785224914550800,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-01-25 17:45:12,2015-01-25 17:51:12,2,1.15,-73.980911254882800,40.725582122802700,1,N,-73.993431091308600,40.721446990966800,1,6,0,0.5,1,0,0.3,7.8
2,2015-01-25 17:45:12,2015-01-25 17:50:58,1,0.84,-73.99786376953130,40.746028900146500,1,N,-74.002540588378900,40.751174926757800,2,6,0,0.5,0,0,0.3,6.8
2,2015-01-25 17:45:12,2015-01-25 17:48:41,2,0.97,-73.959991455078100,40.762298583984400,1,N,-73.951080322265600,40.774658203125,1,5,0,0.5,1.25,0,0.3,7.05
2,2015-01-25 17:45:13,2015-01-25 17:59:33,1,1.85,-73.986961364746100,40.766315460205100,1,N,-73.997695922851600,40.744922637939500,2,10.5,0,0.5,0,0,0.3,11.3
2,2015-01-25 17:45:13,2015-01-25 17:53:43,1,1.25,-73.977378845214800,40.738632202148400,1,N,-73.991691589355500,40.745857238769500,1,7.5,0,0.5,1,0,0.3,9.3
2,2015-01-25 17:45:13,2015-01-25 17:49:31,3,0.85,-73.948417663574200,40.774768829345700,1,N,-73.957084655761700,40.767505645752000,1,5,0,0.5,1.16,0,0.3,6.96
2,2015-01-25 17:45:14,2015-01-25 18:05:33,1,3.55,-73.992424011230500,40.743232727050800,1,N,-73.984283447265600,40.782318115234400,1,15.5,0,0.5,3.26,0,0.3,19.56
2,2015-01-25 17:45:14,2015-01-25 17:49:54,1,1.01,-73.944442749023400,40.787910461425800,1,N,-73.945762634277300,40.777111053466800,1,5.5,0,0.5,1.58,0,0.3,7.88
2,2015-01-25 17:45:15,2015-01-25 17:52:18,5,0.91,-74.006080627441400,40.7451171875,1,N,-73.990982055664100,40.740020751953100,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2015-01-25 17:45:15,2015-01-25 18:03:52,1,3.09,-73.957710266113300,40.714511871337900,1,N,-74.003349304199200,40.722919464111300,1,15,0,0.5,3.16,0,0.3,18.96
2,2015-01-25 17:45:15,2015-01-25 17:54:27,1,1.72,-73.996551513671900,40.737514495849600,1,N,-73.99560546875,40.728103637695300,1,8,0,0.5,2.2,0,0.3,11
2,2015-01-25 17:45:15,2015-01-25 17:45:21,1,0.00,-73.975654602050800,40.761318206787100,2,N,0,0,1,52,0,0.5,20,0,0.3,72.8
2,2015-01-25 17:45:16,2015-01-25 17:59:58,1,2.46,-73.988807678222700,40.763740539550800,1,N,-74.008140563964800,40.739521026611300,1,11.5,0,0.5,2.88,0,0.3,15.18
2,2015-01-25 17:45:16,2015-01-25 17:55:23,2,2.23,-74.004951477050800,40.723018646240200,1,N,-73.985710144043000,40.7467041015625,1,9.5,0,0.5,1,0,0.3,11.3
2,2015-01-25 17:45:16,2015-01-25 17:50:15,1,0.72,-73.973609924316400,40.763481140136700,1,N,-73.981216430664100,40.769008636474600,1,5,0,0.5,1,0,0.3,6.8
2,2015-01-25 17:45:16,2015-01-25 17:57:41,1,1.84,-73.995590209960900,40.726772308349600,1,N,-74.004257202148400,40.742427825927700,2,10,0,0.5,0,0,0.3,10.8
2,2015-01-25 17:45:17,2015-01-25 17:47:09,1,0.65,-73.982070922851600,40.778202056884800,1,N,-73.9764404296875,40.785537719726600,1,4,0,0.5,0.96,0,0.3,5.76
2,2015-01-25 17:45:17,2015-01-25 17:54:49,1,1.35,-73.974655151367200,40.753391265869100,1,N,-73.991943359375,40.751651763916000,1,8.5,0,0.5,2.32,0,0.3,11.62
2,2015-01-25 17:45:18,2015-01-25 18:02:23,1,6.41,-73.975410461425800,40.748805999755900,1,N,-73.94476318359380,40.812496185302700,2,19.5,0,0.5,0,0,0.3,20.3
2,2015-01-25 17:45:18,2015-01-25 17:55:26,1,1.31,-73.993736267089800,40.751720428466800,1,N,-73.992782592773400,40.741241455078100,2,8.5,0,0.5,0,0,0.3,9.3
2,2015-01-25 17:45:18,2015-01-25 17:47:03,1,0.60,-73.982627868652300,40.77178955078130,1,N,-73.988128662109400,40.764438629150400,2,4,0,0.5,0,0,0.3,4.8
2,2015-01-25 17:45:18,2015-01-25 18:00:26,1,2.43,-73.974220275878900,40.763248443603500,1,N,-73.947349548339800,40.782691955566400,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-01-02 19:15:47,2015-01-02 19:20:45,3,0.83,-73.976936340332000,40.755794525146500,1,N,-73.972305297851600,40.749626159668000,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-01-02 19:15:47,2015-01-02 19:32:54,1,2.87,-73.98394775390630,40.744194030761700,1,N,-73.99932861328130,40.719535827636700,2,12.5,1,0.5,0,0,0.3,14.3
2,2015-01-02 19:15:47,2015-01-02 19:21:22,1,0.90,-73.986152648925800,40.756145477294900,1,N,-73.973068237304700,40.750030517578100,2,6,1,0.5,0,0,0,7.5
2,2015-01-02 19:15:47,2015-01-02 19:25:49,1,2.21,-73.971931457519500,40.759811401367200,1,N,-73.948226928710900,40.778999328613300,1,10,1,0.5,2.2,0,0.3,14
1,2015-01-02 19:15:48,2015-01-02 19:26:23,1,2.00,-73.989677429199200,40.741584777832000,1,N,-74.004768371582000,40.723365783691400,1,9.2,1,0.5,1,0,0,12
1,2015-01-02 19:15:48,2015-01-02 19:54:16,1,2.80,-74.002433776855500,40.734416961669900,1,N,-73.983329772949200,40.765514373779300,2,23.5,1,0.5,0,0,0,25.3
1,2015-01-02 19:15:48,2015-01-02 19:30:33,1,1.70,-73.988189697265600,40.769550323486300,1,N,-73.988449096679700,40.756736755371100,1,11,1,0.5,3.2,0,0,16
1,2015-01-02 19:15:48,2015-01-02 19:27:51,1,2.80,-73.992630004882800,40.723575592041000,1,N,-73.953964233398400,40.715316772460900,2,11.5,1,0.5,0,0,0,13.3
1,2015-01-02 19:15:48,2015-01-02 19:27:10,1,1.50,-73.997840881347700,40.713840484619100,1,N,-73.98736572265630,40.721843719482400,1,9,1,0.5,2,0,0,12.8
1,2015-01-02 19:15:48,2015-01-02 19:19:53,1,0.40,-73.988075256347700,40.728263854980500,1,N,-73.992042541503900,40.725101470947300,1,4.5,1,0.5,1.58,0,0,7.88
2,2015-01-02 19:15:48,2015-01-02 19:29:27,5,4.77,-73.987686157226600,40.718521118164100,1,N,-73.963768005371100,40.765697479248000,1,16,1,0.5,4.25,0,0.3,22.05
2,2015-01-02 19:15:48,2015-01-02 19:28:42,1,2.18,-73.9765625,40.760482788085900,1,N,-73.980026245117200,40.737392425537100,1,10.5,1,0.5,2.88,0,0.3,15.18
2,2015-01-02 19:15:48,2015-01-02 19:26:34,3,3.29,-73.968231201171900,40.767948150634800,1,N,-73.966224670410200,40.803203582763700,2,11.5,1,0.5,0,0,0.3,13.3
2,2015-01-02 19:15:48,2015-01-02 19:31:27,1,2.21,-73.987045288085900,40.738803863525400,1,N,-73.9820556640625,40.762561798095700,1,12,1,0.5,2.6,0,0.3,16.4
1,2015-01-02 19:15:49,2015-01-02 19:23:50,1,1.00,-73.972885131835900,40.744499206543000,1,N,-73.985992431640600,40.748893737793000,2,7,1,0.5,0,0,0,8.8
1,2015-01-02 19:15:49,2015-01-02 19:26:24,1,1.20,-73.968307495117200,40.762233734130900,1,N,-73.987899780273400,40.769016265869100,2,8.5,1,0.5,0,0,0,10.3
1,2015-01-02 19:15:49,2015-01-02 19:20:50,2,1.30,-73.974617004394500,40.742019653320300,1,N,-73.965690612793000,40.7569580078125,1,6.5,1,0.5,2,0,0,10.3
1,2015-01-02 19:15:49,2015-01-02 19:35:18,1,3.60,-73.987869262695300,40.748180389404300,1,N,-73.950263977050800,40.779991149902300,1,15.2,1,0.5,1,0,0,18
1,2015-01-02 19:15:49,2015-01-02 19:20:54,1,1.40,-73.962646484375,40.763202667236300,1,N,-73.955482482910200,40.779525756835900,2,6.5,1,0.5,0,0,0,8.3
1,2015-01-02 19:15:49,2015-01-02 19:27:41,1,1.20,-73.9954833984375,40.744892120361300,1,N,-73.982643127441400,40.756992340087900,1,8.5,1,0.5,2.05,0,0,12.35
1,2015-01-02 19:15:49,2015-01-02 19:28:36,1,7.70,-73.867141723632800,40.772048950195300,1,N,-73.943092346191400,40.815841674804700,1,22,1,0.5,5.83,5.33,0,34.96
2,2015-01-02 19:15:49,2015-01-02 19:24:11,1,1.26,-73.952308654785200,40.766262054443400,1,N,-73.963752746582000,40.774406433105500,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-01-09 20:29:42,2015-01-09 20:38:31,6,0.91,-73.952629089355500,40.775810241699200,1,N,-73.963157653808600,40.774208068847700,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-01-09 20:29:42,2015-01-09 20:35:56,1,1.49,-73.978744506835900,40.763767242431600,1,N,-73.981170654296900,40.781272888183600,1,7,0.5,0.5,2.25,0,0.3,10.55
2,2015-01-09 20:29:43,2015-01-09 20:33:00,5,0.81,-73.990348815918000,40.7666015625,1,N,-73.990547180175800,40.775341033935500,1,4.5,0.5,0.5,0.5,0,0.3,6.3
2,2015-01-09 20:29:43,2015-01-09 20:40:18,1,2.18,-73.981727600097700,40.763530731201200,1,N,-73.989219665527300,40.738571166992200,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2015-01-09 20:29:43,2015-01-09 20:34:46,1,2.53,-73.974609375,40.74237060546880,1,N,-73.954124450683600,40.772823333740200,1,8.5,0.5,0.5,2.25,0,0.3,12.05
2,2015-01-09 20:29:43,2015-01-09 20:32:57,1,0.60,-73.974983215332000,40.75384521484380,1,N,-73.9801025390625,40.761428833007800,1,4,0.5,0.5,1.12,0,0.3,6.42
2,2015-01-09 20:29:43,2015-01-09 20:52:08,1,7.31,-73.976791381835900,40.751407623291000,1,N,-73.993705749511700,40.690147399902300,2,24,0.5,0.5,0,0,0.3,25.3
2,2015-01-09 20:29:43,2015-01-09 20:42:54,1,2.71,-73.987457275390600,40.764499664306600,1,N,-73.953941345214800,40.777278900146500,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2015-01-09 20:29:44,2015-01-09 20:39:14,1,2.27,-73.945907592773400,40.77374267578130,1,N,-73.971908569335900,40.760261535644500,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-01-09 20:29:44,2015-01-09 20:41:33,1,1.86,-74.006103515625,40.734546661377000,1,N,-73.994712829589800,40.723453521728500,1,9.5,0.5,0.5,1.5,0,0.3,12.3
2,2015-01-09 20:29:44,2015-01-09 20:38:51,2,0.50,-73.986976623535200,40.730701446533200,1,N,-73.983566284179700,40.729820251464800,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-01-09 20:29:45,2015-01-09 20:34:54,1,0.76,-73.954994201660200,40.779277801513700,1,N,-73.945175170898400,40.779956817627000,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-01-09 20:29:45,2015-01-09 20:52:07,1,9.90,-73.967208862304700,40.756725311279300,1,N,-73.981269836425800,40.663425445556600,2,29,0.5,0.5,0,0,0.3,30.3
2,2015-01-09 20:29:45,2015-01-09 20:42:00,1,3.20,-73.999801635742200,40.743698120117200,1,N,-73.98248291015630,40.781829833984400,1,11.5,0.5,0.5,2.4,0,0.3,15.2
